0	0.425000	0.386003
10	0.575000	1.001192
20	0.150000	1.422309
30	0.125000	0.606135
40	0.275000	0.576428
50	0.250000	0.669995
60	0.275000	0.521311
70	0.175000	0.405623
80	0.225000	0.315608
90	0.250000	0.366838
100	0.100000	0.348860
110	0.250000	0.331762
120	0.225000	0.315502
130	0.275000	0.300040
140	0.175000	0.285335
150	0.125000	0.331651
160	0.275000	0.315396
170	0.225000	0.245405
180	0.200000	0.285239
190	0.250000	0.271259
200	0.225000	0.315291
210	0.325000	0.299838
220	0.175000	0.285143
230	0.325000	0.271168
240	0.200000	0.210991
250	0.200000	0.299737
260	0.150000	0.233221
270	0.175000	0.221790
280	0.275000	0.257792
290	0.175000	0.245157
300	0.200000	0.233142
310	0.175000	0.221716
320	0.250000	0.257705
330	0.250000	0.245075
340	0.450000	0.233064
350	0.275000	0.221641
360	0.075000	0.210779
370	0.200000	0.244993
380	0.250000	0.190625
390	0.250000	0.221567
400	0.350000	0.210708
410	0.225000	0.200381
420	0.225000	0.155913
430	0.350000	0.181221
440	0.325000	0.172339
450	0.275000	0.200314
460	0.375000	0.232829
470	0.275000	0.221418
480	0.275000	0.172282
490	0.300000	0.200247
500	0.150000	0.155808
510	0.200000	0.121232
520	0.200000	0.172224
530	0.475000	0.163783
540	0.225000	0.155756
550	0.375000	0.148122
560	0.325000	0.172166
570	0.250000	0.163728
580	0.250000	0.190305
590	0.400000	0.121150
600	0.100000	0.172108
610	0.125000	0.163673
620	0.275000	0.190241
630	0.225000	0.121110
640	0.200000	0.115174
650	0.125000	0.163618
660	0.275000	0.155599
670	0.200000	0.099056
680	0.275000	0.171992
690	0.225000	0.133824
700	0.175000	0.104126
710	0.175000	0.099023
720	0.250000	0.115097
730	0.250000	0.109456
740	0.300000	0.127223
750	0.200000	0.120988
760	0.250000	0.115058
770	0.250000	0.133734
780	0.300000	0.127180
790	0.225000	0.120947
800	0.200000	0.115019
810	0.200000	0.133689
820	0.275000	0.127137
830	0.275000	0.120906
840	0.225000	0.094075
850	0.225000	0.089465
860	0.175000	0.103987
870	0.200000	0.098890
880	0.150000	0.114942
890	0.200000	0.109309
900	0.150000	0.127052
910	0.300000	0.098857
920	0.225000	0.114903
930	0.225000	0.109272
940	0.200000	0.127009
950	0.250000	0.147626
960	0.350000	0.114865
970	0.300000	0.109235
980	0.350000	0.103882
990	0.400000	0.120744
1000	0.300000	0.114826
1010	0.200000	0.109199
1020	0.250000	0.126924
1030	0.350000	0.120703
1040	0.200000	0.114788
1050	0.200000	0.109162
1060	0.250000	0.126881
1070	0.300000	0.120663
1080	0.175000	0.114749
1090	0.250000	0.133375
1100	0.225000	0.103777
1110	0.200000	0.098691
1120	0.250000	0.114711
1130	0.200000	0.109089
1140	0.200000	0.084880
1150	0.125000	0.147378
1160	0.150000	0.114672
1170	0.250000	0.133286
1180	0.350000	0.103707
1190	0.250000	0.120541
1200	0.225000	0.093791
1210	0.300000	0.089194
1220	0.325000	0.103673
